1.444168 4.238325 0.1702252 34.5106 5.444872 3.621161 5.920933 3.44634 4.110075 4.135391 2.878771 4.595838 3.835043 3.922638
1.389288 4.011993 0.212541 22.13679 4.812666 3.39124 6.087764 3.557099 4.101654 3.387498 3.168773 4.732712 3.132779 3.942755
1.337488 3.809462 0.2351447 18.08547 4.571416 3.473761 5.657712 3.371168 3.41641 3.845642 3.762799 4.427573 3.79193 4.151916
1.462046 4.31478 0.1218438 67.35857 4.80198 3.766226 5.707388 3.85016 4.130683 3.807754 3.20404 4.936782 3.929254 3.796091
1.38376 3.989875 0.1422841 49.39549 5.254359 4.054974 6.163421 4.051861 3.974178 4.13964 2.873653 3.880448 3.71133 4.236486
1.380951 3.978683 0.2433813 16.88207 5.485853 3.464329 5.803824 3.887257 3.399871 3.716781 3.36366 4.861831 3.50897 4.162994
1.318611 3.738226 0.2578774 15.03743 4.388322 3.692374 5.782076 3.828739 4.010831 3.534811 2.718922 4.69946 3.214468 4.062325
1.433997 4.195433 0.1670635 35.82916 5.761047 3.177351 6.303522 3.727319 4.54798 4.409149 3.231584 4.53656 2.936264 4.135007
1.420185 4.137885 0.2718275 13.53359 5.399211 3.15928 6.534431 3.237024 3.91474 4.179977 3.360746 3.775922 3.913396 3.816085
1.725624 5.616027 0.323101 9.579068 6.198226 3.106455 6.544175 3.425534 4.424218 3.903959 3.367266 5.350742 3.275819 3.902035
1.307151 3.69563 0.2456511 16.57153 5.695399 2.984625 5.701561 3.144652 3.605063 3.870747 3.976142 4.818709 3.217551 4.004424
1.315467 3.72649 0.1992281 25.1941 5.173532 3.771262 5.578578 3.568753 4.022377 3.975415 3.161567 3.731717 3.770108 4.223875
1.434557 4.197786 0.2343489 18.2085 5.395437 3.546587 6.302904 3.565648 3.666443 3.412325 2.89731 4.31598 4.278306 4.17792
1.316943 3.731997 0.1949527 26.31126 4.963324 3.39823 6.734536 3.417501 4.076359 3.192116 3.067705 4.060908 3.004064 4.273133
1.393739 4.029888 0.1333626 56.2253 5.268472 4.18647 6.37456 3.777909 4.474773 3.761727 3.382924 4.295128 3.860818 4.501853
1.378621 3.969422 0.170027 34.59108 5.54576 4.196101 6.437012 3.602948 4.398506 3.702958 3.188499 4.874934 4.031385 4.16302
1.425306 4.159131 0.1563697 40.89734 4.62571 3.79131 6.320259 3.797149 4.172118 4.129272 3.682022 4.86659 3.111808 4.321526
1.408725 4.090735 0.2310043 18.73958 5.530072 3.876161 6.012192 3.718718 3.538728 4.064965 3.337839 5.523141 3.436427 3.97154
1.494894 4.458865 0.2286404 19.12907 5.625563 3.305944 6.294086 3.386866 3.983456 4.102231 3.332197 3.576825 3.894289 3.851696
1.501946 4.49042 0.12998 59.18984 4.746758 4.164102 5.818883 3.624204 4.024147 4.30651 3.878852 4.662015 3.575623 4.095376
1.39155 4.021076 0.1354935 54.47072 5.131369 4.461918 5.757719 3.762013 3.758803 4.427349 3.658048 4.690002 3.586501 3.631839
1.372727 3.946096 0.1342439 55.48953 5.202753 4.009833 5.921039 3.65202 3.658657 4.343558 3.466145 4.355858 3.234182 4.325529
1.466553 4.334268 0.177286 31.8164 4.748494 4.666825 6.45848 3.65591 3.589881 3.45768 3.468882 4.386248 3.866167 4.297749
1.278441 3.591037 0.1772473 31.83031 5.600354 3.532494 5.849838 3.753942 4.58847 3.488333 2.926274 4.034832 3.677291 4.452437
1.356201 3.881421 0.2407937 17.24685 5.226964 3.411349 6.028046 4.049509 3.787824 4.207253 2.911708 4.885271 3.53185 3.725477
1.361185 3.900813 0.1603905 38.8725 5.682143 3.931606 6.108494 3.47162 4.108243 3.683447 3.226344 4.467938 3.088664 3.913125
1.500666 4.484675 0.1858407 28.95464 5.835043 3.55446 5.877405 3.702326 3.578109 3.54582 3.475774 4.428343 3.588498 4.353465
1.410242 4.096948 0.2423822 17.02152 5.675261 3.388033 6.793972 3.357603 3.661599 3.521909 3.230865 4.146954 3.77586 3.90853
1.462399 4.316301 0.1510948 43.80269 5.677915 3.548771 5.822716 3.79803 3.749196 3.947457 3.271433 4.247395 3.930234 3.859804
1.394382 4.032482 0.1876053 28.41252 4.743028 3.457467 5.81921 3.847896 4.246939 3.983339 3.12701 3.120902 3.341372 3.865879
1.430901 4.182465 0.1299126 59.25128 5.358014 3.788256 5.617814 3.833287 3.49002 4.405265 3.443936 4.181802 3.860856 4.000828
1.498931 4.4769 0.1773279 31.80138 5.91091 4.163536 6.507969 3.859243 3.837411 4.040272 3.582875 4.751802 3.636729 4.625723
1.494247 4.455979 0.150574 44.10623 5.319468 3.730911 5.030119 3.510329 3.97676 3.871379 3.530929 4.27615 3.905229 3.865013
1.226962 3.410851 0.2627883 14.48064 4.865804 3.337605 6.853277 3.854946 4.060118 3.513549 3.060077 4.002848 3.297337 4.012689
1.423453 4.151429 0.1749164 32.68429 4.971968 3.887425 6.089332 3.473915 4.412513 3.857049 3.565836 4.019629 3.89338 3.632395
1.488198 4.429109 0.1778633 31.61022 5.140564 3.832162 6.412755 3.663239 4.30144 3.873027 3.42285 3.835617 3.496616 4.081789
1.354178 3.873575 0.1597132 39.2029 4.780925 3.380769 6.187784 3.688213 3.814446 4.028642 3.486365 3.806324 3.785967 4.326552
1.485312 4.416344 0.1283075 60.74296 4.735633 3.813855 6.514169 3.80663 4.578395 4.315585 3.643333 4.564793 3.662442 4.141349
1.407381 4.085243 0.2113905 22.37841 5.414772 3.196277 6.22588 3.202809 3.518106 4.097851 3.133768 4.843106 3.469818 3.731728
1.375451 3.956862 0.1497384 44.59989 5.78711 4.47833 5.81959 3.393519 3.790577 4.246572 3.504761 4.257088 3.739492 4.287381
1.42772 4.169184 0.1938512 26.61112 5.345575 3.712939 6.135591 4.033809 3.581113 3.892431 3.051051 4.023405 3.457303 3.945513
1.567938 4.796745 0.1836814 29.6394 5.510301 3.817077 6.290875 3.685917 4.192703 4.493154 3.612287 4.823104 3.953366 4.320629
1.460703 4.308988 0.3396325 8.669248 5.141331 3.60588 6.074944 3.72117 3.747703 4.063649 3.34751 5.038264 4.148297 4.19395
1.529071 4.613889 0.2384988 17.58036 5.486849 4.040543 6.026184 3.728435 3.721327 4.233211 2.71156 4.329181 3.971327 4.436895
1.406731 4.082586 0.1908732 27.44796 5.150341 2.65204 5.962934 3.545195 3.868135 3.469244 3.485917 4.589452 3.451157 3.866271
1.433413 4.192984 0.1988911 25.27954 5.24685 3.245364 5.807474 3.43125 3.643867 3.49829 3.496042 4.154172 3.383584 3.574346
1.507058 4.513435 0.1896428 27.80529 5.227339 4.235851 5.564786 4.043421 4.295552 3.878496 3.954076 4.817038 4.003576 4.573473
1.407381 4.085244 0.109031 84.12016 4.589945 3.860863 6.026656 3.920649 3.656413 4.275692 3.374366 4.294212 3.45986 3.998627
1.42338 4.151129 0.4684071 4.557777 5.358054 3.9463 6.925182 3.205721 3.766109 4.094912 3.115345 4.341752 3.577231 4.484446
1.468418 4.342361 0.2152713 21.57882 5.734415 3.494538 6.155072 4.312326 3.705727 3.961381 3.387501 4.072897 3.42315 4.365987
1.410946 4.099832 0.1227903 66.32417 5.461339 3.879831 5.251162 3.980493 4.174138 3.725594 3.619996 4.141949 3.849843 4.290879
1.475597 4.373645 0.2267142 19.45551 5.006874 3.377345 6.31026 3.726053 3.597954 4.722494 3.211635 4.0356 3.404634 4.635526
1.508719 4.520934 0.2689875 13.82088 5.0149 3.919764 6.338843 3.697013 3.453327 4.107589 3.263727 4.537755 3.277449 3.670335
1.370671 3.937993 0.2759957 13.12791 4.87433 3.375767 6.783692 3.460575 4.063812 4.031409 3.08053 4.855404 3.186976 3.626475
1.387 4.002822 0.2555123 15.31709 4.751451 4.199633 6.245037 4.047996 3.784155 4.68791 2.977174 3.879834 3.633319 4.672494
1.410632 4.098545 0.1728272 33.47926 5.201611 3.371306 5.926219 3.160217 4.358298 3.767677 3.227344 4.015553 3.731611 4.425873
1.504078 4.500002 0.4447328 5.055936 5.470086 4.018917 6.599861 4.304839 3.142872 4.386405 3.319852 5.063777 3.546798 4.389906
1.337996 3.811398 0.2342039 18.23105 5.485806 3.261215 6.346658 3.611445 3.944792 4.08341 2.831757 3.626345 2.963885 3.632607
1.303219 3.681126 0.2020506 24.49514 5.230788 3.212075 6.547046 3.15049 4.232261 3.499743 3.290363 4.217027 3.24469 4.441312
1.478182 4.384968 0.1870446 28.58311 4.940419 3.605492 6.100408 3.538621 4.302332 3.841994 3.469742 4.381184 3.690997 4.521592
1.401526 4.061392 0.1877583 28.36625 4.863445 3.268088 5.962664 4.161137 3.794216 4.031562 3.486311 3.745875 3.595022 4.134571
1.444685 4.240515 0.190269 27.62255 5.200434 3.84215 6.52546 2.956479 4.366734 4.366382 3.132989 4.181122 3.557505 4.226364
1.522596 4.58411 0.2487856 16.15658 5.36887 4.158781 5.86329 3.363131 3.845051 4.154578 3.059939 4.70945 3.690027 4.423156
1.415898 4.120186 0.1256672 63.32222 4.578699 3.378777 5.581787 3.575609 3.965856 4.114488 3.844882 4.633587 3.713923 4.430246
1.42453 4.155905 0.2030834 24.24661 4.39658 3.901449 5.790916 3.471759 3.914909 4.157909 3.045084 4.302857 4.10862 4.141123
1.488001 4.428235 0.1834141 29.72587 5.727667 3.591699 6.476 3.526125 3.689789 3.999348 3.371631 4.451326 3.445001 4.110601
1.393294 4.028097 0.1510731 43.81527 5.108355 3.462204 5.163939 3.38382 4.111202 3.872442 3.626263 5.019904 3.16029 4.919597
1.284989 3.61463 0.1486343 45.26492 4.839074 3.527591 6.249648 3.468555 3.731565 4.490374 3.086721 4.062454 3.262156 3.648158
1.282874 3.606992 0.2245253 19.8367 5.685129 3.852547 6.300819 3.847011 3.653328 4.365927 3.341231 3.356503 3.684715 3.579965
1.39097 4.018746 0.1442689 48.04574 5.571656 4.304433 5.693446 3.625532 3.44168 3.602763 3.784299 4.698288 3.436124 4.234275
1.432937 4.190989 0.1557185 41.2401 4.957862 3.511014 5.772321 3.743354 3.955122 3.903228 3.142157 4.105144 3.56687 3.985901
1.482059 4.401999 0.157272 40.42937 4.764136 3.931102 5.847093 3.519733 4.301512 3.957337 3.634004 4.958532 3.513332 3.920469
1.435026 4.199753 0.1657434 36.40217 5.610581 3.724113 6.221341 3.677062 3.713738 3.730314 3.54062 3.804293 3.892949 4.382724
1.371183 3.940008 0.1221805 66.98792 4.981072 3.373266 6.20197 4.186036 4.242681 3.706285 3.226605 4.921126 3.76636 4.037697
1.425586 4.160296 0.176117 32.24017 5.111283 3.773137 5.557571 3.85362 3.367186 4.459216 3.190767 4.890453 3.354681 4.212473
1.349507 3.855524 0.1747146 32.75983 5.563794 4.047603 6.823342 3.747438 3.752401 3.227513 3.974965 4.303892 3.509733 4.099363
1.391014 4.018923 0.2020751 24.48919 5.307327 3.799624 6.032591 3.490876 3.602134 3.695591 3.340211 3.885909 3.588425 4.256778
1.36136 3.901496 0.2215368 20.3755 4.909931 4.100128 5.901951 3.940939 3.18583 3.251993 3.104658 4.905191 3.454232 3.74715
1.352526 3.86718 0.146195 46.78805 5.188087 3.467984 5.876881 4.145668 4.085429 3.682497 3.261878 3.454226 3.236908 4.639575
1.515226 4.550451 0.1956093 26.13491 5.798585 3.746937 5.895783 3.811014 4.050735 4.965303 3.492574 5.408868 3.696232 4.040608
1.371989 3.943185 0.2089399 22.90642 5.396953 3.65701 5.448108 3.596663 4.720542 3.976748 3.091537 4.285658 3.619848 4.20726
1.441294 4.226162 0.1368779 53.37446 4.920772 3.663488 6.10372 3.955014 3.860065 3.661455 3.303318 4.208218 3.708723 3.856008
1.469606 4.347523 0.1488904 45.10933 5.589853 4.411533 5.666993 3.679424 4.239227 4.051162 3.514343 5.497805 3.169073 3.910807
1.408302 4.089007 0.1634788 37.41771 5.724047 3.562366 6.502004 3.82689 3.589982 4.335716 3.231252 4.475968 3.527713 3.701106
1.366521 3.921684 0.1762132 32.20499 4.881755 3.547057 6.074463 3.787688 4.159972 3.7039 3.196329 4.341332 3.012689 4.286483
1.442151 4.229786 0.1733242 33.28755 5.219317 3.636095 5.610488 3.605332 3.433909 3.748909 3.32656 4.224248 3.857632 3.985544
1.272748 3.570651 0.2297185 18.94994 4.817365 3.418846 5.839253 3.214755 3.864217 3.486798 3.16528 4.16292 3.515738 4.327192
1.455957 4.288587 0.1471051 46.21089 5.214029 3.215054 5.619397 3.615516 3.982579 3.811044 3.62249 4.194926 3.978399 3.965537
1.37089 3.938853 0.1919031 27.15415 5.431962 3.927404 6.838474 3.728748 4.340962 3.719027 3.635798 4.883423 3.851063 4.639167
1.366811 3.922822 0.112299 79.29546 4.738841 4.222833 5.768422 3.353302 3.876374 3.362585 3.943283 4.57768 3.51077 3.879301
1.375685 3.957787 0.1223315 66.82263 4.505208 3.7697 5.546537 3.877632 3.8144 5.109124 3.56973 4.001965 3.265947 4.060845
1.382609 3.985284 0.1781527 31.5076 5.730545 3.450189 6.078961 3.55968 4.376528 3.900949 3.524877 3.646433 2.71404 4.512265
1.358736 3.891273 0.1346813 55.12971 4.981533 4.316296 6.250518 3.829248 3.454533 4.938255 3.147916 3.641127 3.553933 4.148728
1.376234 3.95996 0.2326444 18.47629 5.630675 3.384046 6.571153 3.639804 3.593591 4.268539 3.776453 3.6189 3.082631 4.041015
1.444844 4.24119 0.184998 29.21903 5.038172 3.610606 6.231674 3.657107 4.39581 3.507956 3.444708 4.556477 3.643018 4.208854
1.492466 4.448049 0.2024539 24.39764 5.414394 4.44866 6.598457 3.356788 3.757671 3.758143 3.171823 4.589502 3.565273 4.336856
1.461454 4.312226 0.2091586 22.85854 5.061303 4.149707 6.356261 3.59679 4.323656 3.68919 3.176637 4.329737 3.390694 4.610357
1.427054 4.166407 0.1501691 44.34441 5.201627 3.779658 5.854622 3.352838 3.517161 4.150723 3.295541 4.300511 4.005009 4.259643
1.621699 5.061681 0.289064 11.96773 6.070354 4.319114 5.796113 4.122758 3.817042 3.938221 3.170851 5.058036 3.502283 3.897803
1.393003 4.026926 0.19135 27.31134 5.084355 4.148896 6.041027 3.852054 3.869377 3.833043 3.28467 4.942333 3.084667 4.521751
1.482857 4.405516 0.1751116 32.61144 5.205542 4.120009 5.589102 3.875578 4.245864 4.362563 3.347096 4.477445 4.104085 4.098299
1.445452 4.243769 0.1297774 59.37477 4.778926 4.034331 5.750409 3.748717 3.876527 3.76501 3.629692 4.201636 3.73442 4.286765
1.370799 3.938496 0.1734306 33.2467 5.447666 3.277714 5.839093 3.534777 4.229981 3.967568 3.707887 3.734945 3.639659 4.108239
1.433614 4.193829 0.1579374 40.08943 6.347655 3.275313 6.363553 3.804201 3.808662 3.940185 3.873214 3.824291 3.900959 3.987097
1.420831 4.140559 0.1383223 52.26558 4.852089 3.978393 5.885494 3.914852 3.562104 4.256947 3.172939 4.498813 3.911706 4.336128
1.389189 4.011597 0.2142423 21.78661 4.848832 3.790527 5.472586 3.660027 3.92567 4.047184 3.258016 4.27166 3.358195 3.645218
1.460328 4.30737 0.1016516 96.77684 5.424983 3.54471 5.343276 3.665107 4.257639 4.688382 3.967321 4.495154 3.475237 4.060051
1.402173 4.064021 0.2199078 20.67849 5.242652 3.718221 6.707402 3.760542 3.957189 3.564019 3.784319 5.856171 3.773789 4.413104
1.416258 4.121668 0.3281296 9.287724 5.556795 4.271636 5.499172 3.711002 3.954954 3.998504 3.445516 4.05649 2.984418 4.531289
1.398247 4.048095 0.1561622 41.00606 5.385988 4.274682 5.936041 3.59988 4.30576 3.498786 3.044685 4.740925 2.950517 3.893623
1.474688 4.369671 0.2062041 23.51826 5.525884 3.635483 6.232609 3.276803 4.240324 4.184333 2.972586 4.314952 3.933714 4.135432
1.347455 3.84762 0.319309 9.807935 5.152072 3.01397 6.199462 3.139611 3.349079 4.482134 2.889669 4.23804 3.330316 3.915897
1.362884 3.907445 0.1759502 32.30134 4.529084 3.637638 6.210551 3.242744 3.733192 3.389006 3.024614 4.081839 3.604222 3.723625
1.51048 4.528903 0.1130718 78.21521 5.207156 4.388268 5.403198 3.464453 3.952433 4.153878 3.548834 4.594917 3.84868 4.47719
1.477758 4.38311 0.1732946 33.2989 5.088017 3.472644 5.976971 3.761056 3.915606 4.126163 3.714611 5.053948 3.48254 3.623832
1.544177 4.684114 0.1589207 39.59487 5.661582 3.790617 6.363908 4.139347 4.09711 4.002195 3.605673 4.316978 3.800441 3.961747
1.523704 4.589193 0.1942367 26.5056 4.932259 4.267145 5.797501 3.521903 4.507359 3.885508 3.166461 4.342718 3.88291 4.2123
1.451066 4.267663 0.2591847 14.88611 5.527548 3.783134 6.307054 3.089624 4.204309 3.762385 3.708267 3.737481 3.874329 4.099839
1.346329 3.843289 0.2647977 14.26171 5.90032 3.860565 6.90507 3.310685 4.190578 4.479588 3.157647 4.414811 3.61275 4.280316
1.402342 4.064709 0.164023 37.16982 5.704534 4.194508 5.593786 3.634226 3.539937 3.797984 3.445862 4.172176 3.870389 4.908656
1.415293 4.117692 0.2726274 13.4543 5.832165 3.344346 5.621143 3.54349 4.139209 4.460175 3.022667 3.637298 3.056078 3.766364
1.306568 3.693476 0.168923 35.04469 5.198181 3.798495 5.684329 3.382167 3.920718 4.574077 3.264213 4.675542 3.20954 3.868918
1.433261 4.192347 0.1492824 44.87277 4.710576 3.492437 5.850412 3.822509 3.480791 4.056179 3.194973 4.611531 3.998832 4.071439
1.382183 3.983588 0.2366701 17.85309 5.203121 3.221746 6.449673 3.493885 3.472849 3.447006 3.285994 4.498785 3.402468 4.615264
1.41353 4.110439 0.1606456 38.74919 5.253923 3.470458 5.969359 3.742713 3.582836 3.696749 3.157409 4.982108 3.914067 4.0168
1.502879 4.49461 0.1347973 55.03485 5.712972 4.804464 5.743941 4.183894 4.317457 3.885446 3.101432 5.091704 3.376991 4.267925
1.418578 4.131243 0.1967777 25.82546 4.814634 3.764047 6.455518 3.482584 3.795466 3.616807 2.858943 3.91657 3.689108 3.659359
1.330227 3.781902 0.1786215 31.34243 5.116241 3.92909 6.189837 3.332426 3.881284 3.733451 3.049625 4.588038 3.78078 4.281177
1.389016 4.010901 0.3336968 8.980406 5.563266 4.135809 6.202857 3.073262 3.576987 3.587096 3.268203 5.33452 3.811165 4.324493
1.399802 4.054399 0.1553005 41.46237 4.868373 4.099707 6.611591 3.959092 4.217734 4.376295 3.498986 4.726987 4.086499 3.798077
1.458417 4.29915 0.1425826 49.18887 4.729866 4.209637 6.705044 3.656224 4.463284 4.318287 3.408149 4.15154 3.860199 4.708915
1.436933 4.207769 0.1374219 52.95273 5.716903 3.371417 5.75961 3.968712 4.169558 3.665187 3.960282 3.954668 3.938687 3.915895
1.528438 4.61097 0.2113522 22.3865 5.034436 3.214622 6.38697 4.577579 4.59303 4.197168 2.859658 4.481409 3.767484 4.021865
1.389491 4.012809 0.09968693 100.6291 4.571865 3.797697 5.229096 3.668625 3.696586 3.98231 3.43906 3.993854 4.157837 3.949617
1.470853 4.352949 0.1546758 41.79796 5.934417 3.726177 5.826862 4.380303 3.798046 4.151133 3.674334 4.991356 3.508536 4.255112
1.440225 4.221645 0.2857333 12.24837 5.358892 3.344396 5.595263 3.245986 4.111745 3.63101 3.227932 5.117773 3.815532 3.836839
1.391535 4.021016 0.3059718 10.68162 5.485245 4.544841 6.330867 3.843086 3.793651 3.836222 2.562545 4.305763 3.320331 3.774676
1.45973 4.304798 0.2071524 23.30345 5.424968 3.608591 5.754997 3.935349 3.949569 4.816982 3.309951 4.517668 4.136833 4.022403
1.37818 3.967675 0.09592445 108.6779 5.28631 4.170847 5.197985 3.8466 4.058794 4.398981 3.456052 3.625152 3.759974 4.412335
1.434782 4.198731 0.1969133 25.78991 5.734348 3.613115 5.887273 3.801631 3.435885 3.959228 3.118525 4.704485 3.183709 3.842927
1.341749 3.825729 0.4055437 6.080294 5.291826 3.417607 5.635614 3.467957 3.540786 2.931106 3.395608 4.489334 3.517372 4.278434
1.539519 4.662349 0.2057974 23.61132 5.807053 4.349916 6.332458 3.646657 3.683657 5.002716 3.299069 4.798952 3.185105 3.966588
1.439237 4.217478 0.1486981 45.22611 5.125158 3.928973 6.064831 3.967255 3.976949 4.373633 3.977018 4.123704 3.941621 4.324401
1.404074 4.071754 0.1436631 48.45174 4.675842 3.68597 6.035522 4.009264 3.684587 4.471851 3.506923 4.008666 3.335128 4.253213
1.405267 4.076616 0.1304524 58.76192 4.385585 4.444414 5.530344 3.875092 4.191456 3.45411 3.595342 4.186498 3.455133 4.127625
1.315766 3.727606 0.2219548 20.29883 4.989903 2.95425 5.709607 3.534566 4.206703 4.188527 3.27941 4.544741 3.233223 3.946069
1.419902 4.136714 0.1802915 30.76446 5.819504 3.675068 6.53102 3.758308 4.085209 4.193626 3.307709 4.095222 3.395275 4.478524
1.406324 4.080926 0.1267022 62.29193 4.708483 4.06608 5.655892 3.522544 4.169058 4.4305 3.788858 4.116013 3.376946 4.279787
1.382496 3.984835 0.2060488 23.55373 4.898729 4.146695 5.455413 3.630067 4.000198 4.128188 2.776842 4.473964 3.261181 4.127155
1.456829 4.292327 0.1250069 63.99299 4.661022 4.288699 5.323787 3.563312 4.693888 4.384004 3.637382 4.307846 4.12746 3.709059
1.449709 4.261874 0.1356716 54.32782 5.126202 4.21702 6.537479 3.477687 3.828036 3.694581 3.697914 4.313868 3.29912 4.294752
1.457576 4.295534 0.09116057 120.3333 5.262011 3.556606 5.418156 3.841756 4.385032 3.724745 3.722299 4.340106 3.637655 4.328606
1.40284 4.066732 0.1211022 68.18607 4.774237 4.241577 6.236161 3.958721 4.066372 4.461821 3.529052 4.410109 3.932031 3.908488
1.409258 4.092917 0.1314729 57.85326 4.658015 4.207839 6.028906 3.871716 3.915231 3.738742 3.07509 4.730381 3.557461 4.428013
1.412363 4.105645 0.1590889 39.51121 4.555897 4.659535 6.016183 3.457693 3.910279 4.550571 3.532305 4.610949 3.447956 4.207062
1.387028 4.002936 0.184933 29.23958 4.863214 3.665 5.871363 3.314928 3.761527 3.990465 3.170558 3.805699 3.976377 4.044646
1.346557 3.844166 0.1866005 28.71933 5.54633 3.763937 5.994022 3.728113 3.40103 4.461306 3.676441 4.164846 3.75162 4.042853
1.371806 3.942464 0.3922428 6.499651 5.351587 4.416949 5.55361 3.588565 3.532561 3.981361 3.339484 4.057385 3.981549 3.966671
